GCF_000913715.1	GCA_002761055.1	Salmonella enterica
GCF_000913715.1	GCA_023518135.1	Salmonella enterica
GCF_011756515.1	GCA_000493675.1	Salmonella enterica
GCF_011756515.1	GCA_900478385.1	Salmonella enterica
GCF_011756515.1	GCA_014217955.1	Salmonella enterica
GCF_011756515.1	GCA_008479505.2	Salmonella enterica
GCF_011756515.1	GCA_000006945.2	Salmonella enterica
GCF_011756515.1	GCA_003719555.1	Salmonella enterica
GCF_011756515.1	GCA_009035925.2	Salmonella enterica
GCF_011756515.1	GCA_002210025.1	Salmonella enterica
GCF_011756515.1	GCA_000818115.1	Salmonella enterica
GCF_011756515.1	GCA_037618855.1	Salmonella enterica
GCF_011756515.1	GCA_004798745.1	Salmonella enterica
GCF_011756515.1	GCA_003878535.2	Salmonella enterica
GCF_011756515.1	GCA_010396085.2	Salmonella enterica
GCF_011756515.1	GCA_003589865.1	Salmonella enterica
GCF_011756515.1	GCA_034493545.1	Salmonella enterica
GCF_011756515.1	GCA_030913615.1	Salmonella enterica
GCF_011756515.1	GCA_016452065.1	Salmonella enterica
GCF_011756515.1	GCA_016846945.1	Salmonella enterica
GCF_011756515.1	GCA_006339875.2	Salmonella enterica
GCF_011756515.1	GCA_001941405.1	Salmonella enterica
GCF_011756515.1	GCA_003856755.1	Salmonella enterica
GCF_011756515.1	GCA_000210855.2	Salmonella enterica
GCF_011756515.1	GCA_030506565.1	Salmonella enterica
GCF_011756515.1	GCA_900477985.1	Salmonella enterica
GCF_011756515.1	GCA_000022165.1	Salmonella enterica
GCF_011756515.1	GCA_005870975.2	Salmonella enterica
GCF_011756515.1	GCA_016452145.1	Salmonella enterica
GCF_011756515.1	GCA_007763575.2	Salmonella enterica
GCF_011756515.1	GCA_003606225.1	Salmonella enterica
GCF_011756515.1	GCA_001409195.1	Salmonella enterica
GCF_011756515.1	GCA_003325215.1	Salmonella enterica
GCF_011756515.1	GCA_020691705.1	Salmonella enterica
GCF_011756515.1	GCA_016454265.1	Salmonella enterica
GCF_011756515.1	GCA_003071545.1	Salmonella enterica
GCF_011756515.1	GCA_002761055.1	Salmonella enterica
GCF_011756515.1	GCA_023518135.1	Salmonella enterica
GCF_002954915.1	GCA_000493675.1	Salmonella enterica
GCF_002954915.1	GCA_900478385.1	Salmonella enterica
GCF_002954915.1	GCA_014217955.1	Salmonella enterica
GCF_002954915.1	GCA_008479505.2	Salmonella enterica
GCF_002954915.1	GCA_000006945.2	Salmonella enterica
GCF_002954915.1	GCA_003719555.1	Salmonella enterica
GCF_002954915.1	GCA_009035925.2	Salmonella enterica
GCF_002954915.1	GCA_002210025.1	Salmonella enterica
GCF_002954915.1	GCA_000818115.1	Salmonella enterica
GCF_002954915.1	GCA_037618855.1	Salmonella enterica
GCF_002954915.1	GCA_004798745.1	Salmonella enterica
GCF_002954915.1	GCA_003878535.2	Salmonella enterica
GCF_002954915.1	GCA_010396085.2	Salmonella enterica
GCF_002954915.1	GCA_003589865.1	Salmonella enterica
GCF_002954915.1	GCA_034493545.1	Salmonella enterica
GCF_002954915.1	GCA_030913615.1	Salmonella enterica
GCF_002954915.1	GCA_016452065.1	Salmonella enterica
GCF_002954915.1	GCA_016846945.1	Salmonella enterica
GCF_002954915.1	GCA_006339875.2	Salmonella enterica
GCF_002954915.1	GCA_001941405.1	Salmonella enterica
GCF_002954915.1	GCA_003856755.1	Salmonella enterica
GCF_002954915.1	GCA_000210855.2	Salmonella enterica
GCF_002954915.1	GCA_030506565.1	Salmonella enterica
GCF_002954915.1	GCA_900477985.1	Salmonella enterica
GCF_002954915.1	GCA_000022165.1	Salmonella enterica
GCF_002954915.1	GCA_005870975.2	Salmonella enterica
GCF_002954915.1	GCA_016452145.1	Salmonella enterica
GCF_002954915.1	GCA_007763575.2	Salmonella enterica
GCF_002954915.1	GCA_003606225.1	Salmonella enterica
GCF_002954915.1	GCA_001409195.1	Salmonella enterica
GCF_002954915.1	GCA_003325215.1	Salmonella enterica
GCF_002954915.1	GCA_020691705.1	Salmonella enterica
GCF_002954915.1	GCA_016454265.1	Salmonella enterica
GCF_002954915.1	GCA_003071545.1	Salmonella enterica
GCF_002954915.1	GCA_002761055.1	Salmonella enterica
GCF_002954915.1	GCA_023518135.1	Salmonella enterica
GCF_000895275.1	GCA_000493675.1	Salmonella enterica
GCF_000895275.1	GCA_900478385.1	Salmonella enterica
GCF_000895275.1	GCA_014217955.1	Salmonella enterica
GCF_000895275.1	GCA_008479505.2	Salmonella enterica
GCF_000895275.1	GCA_000006945.2	Salmonella enterica
GCF_000895275.1	GCA_003719555.1	Salmonella enterica
GCF_000895275.1	GCA_009035925.2	Salmonella enterica
GCF_000895275.1	GCA_002210025.1	Salmonella enterica
GCF_000895275.1	GCA_000818115.1	Salmonella enterica
GCF_000895275.1	GCA_037618855.1	Salmonella enterica
GCF_000895275.1	GCA_004798745.1	Salmonella enterica
GCF_000895275.1	GCA_003878535.2	Salmonella enterica
GCF_000895275.1	GCA_010396085.2	Salmonella enterica
GCF_000895275.1	GCA_003589865.1	Salmonella enterica
GCF_000895275.1	GCA_034493545.1	Salmonella enterica
GCF_000895275.1	GCA_030913615.1	Salmonella enterica
GCF_000895275.1	GCA_016452065.1	Salmonella enterica
GCF_000895275.1	GCA_016846945.1	Salmonella enterica
GCF_000895275.1	GCA_006339875.2	Salmonella enterica
GCF_000895275.1	GCA_001941405.1	Salmonella enterica
GCF_000895275.1	GCA_003856755.1	Salmonella enterica
GCF_000895275.1	GCA_000210855.2	Salmonella enterica
GCF_000895275.1	GCA_030506565.1	Salmonella enterica
GCF_000895275.1	GCA_900477985.1	Salmonella enterica
GCF_000895275.1	GCA_000022165.1	Salmonella enterica
GCF_000895275.1	GCA_005870975.2	Salmonella enterica
GCF_000895275.1	GCA_016452145.1	Salmonella enterica
GCF_000895275.1	GCA_007763575.2	Salmonella enterica
GCF_000895275.1	GCA_003606225.1	Salmonella enterica
GCF_000895275.1	GCA_001409195.1	Salmonella enterica
GCF_000895275.1	GCA_003325215.1	Salmonella enterica
GCF_000895275.1	GCA_020691705.1	Salmonella enterica
GCF_000895275.1	GCA_016454265.1	Salmonella enterica
GCF_000895275.1	GCA_003071545.1	Salmonella enterica
GCF_000895275.1	GCA_002761055.1	Salmonella enterica
GCF_000895275.1	GCA_023518135.1	Salmonella enterica
GCF_000909515.1	GCA_000493675.1	Salmonella enterica
GCF_000909515.1	GCA_900478385.1	Salmonella enterica
GCF_000909515.1	GCA_014217955.1	Salmonella enterica
GCF_000909515.1	GCA_008479505.2	Salmonella enterica
GCF_000909515.1	GCA_000006945.2	Salmonella enterica
GCF_000909515.1	GCA_003719555.1	Salmonella enterica
GCF_000909515.1	GCA_009035925.2	Salmonella enterica
GCF_000909515.1	GCA_002210025.1	Salmonella enterica
GCF_000909515.1	GCA_000818115.1	Salmonella enterica
GCF_000909515.1	GCA_037618855.1	Salmonella enterica
GCF_000909515.1	GCA_004798745.1	Salmonella enterica
GCF_000909515.1	GCA_003878535.2	Salmonella enterica
GCF_000909515.1	GCA_010396085.2	Salmonella enterica
GCF_000909515.1	GCA_003589865.1	Salmonella enterica
GCF_000909515.1	GCA_034493545.1	Salmonella enterica
GCF_000909515.1	GCA_030913615.1	Salmonella enterica
GCF_000909515.1	GCA_016452065.1	Salmonella enterica
GCF_000909515.1	GCA_016846945.1	Salmonella enterica
GCF_000909515.1	GCA_006339875.2	Salmonella enterica
GCF_000909515.1	GCA_001941405.1	Salmonella enterica
GCF_000909515.1	GCA_003856755.1	Salmonella enterica
GCF_000909515.1	GCA_000210855.2	Salmonella enterica
GCF_000909515.1	GCA_030506565.1	Salmonella enterica
GCF_000909515.1	GCA_900477985.1	Salmonella enterica
GCF_000909515.1	GCA_000022165.1	Salmonella enterica
GCF_000909515.1	GCA_005870975.2	Salmonella enterica
GCF_000909515.1	GCA_016452145.1	Salmonella enterica
GCF_000909515.1	GCA_007763575.2	Salmonella enterica
GCF_000909515.1	GCA_003606225.1	Salmonella enterica
GCF_000909515.1	GCA_001409195.1	Salmonella enterica
GCF_000909515.1	GCA_003325215.1	Salmonella enterica
GCF_000909515.1	GCA_020691705.1	Salmonella enterica
GCF_000909515.1	GCA_016454265.1	Salmonella enterica
GCF_000909515.1	GCA_003071545.1	Salmonella enterica
GCF_000909515.1	GCA_002761055.1	Salmonella enterica
GCF_000909515.1	GCA_023518135.1	Salmonella enterica
GCF_001470915.2	GCA_000493675.1	Salmonella enterica
GCF_001470915.2	GCA_900478385.1	Salmonella enterica
GCF_001470915.2	GCA_014217955.1	Salmonella enterica
GCF_001470915.2	GCA_008479505.2	Salmonella enterica
GCF_001470915.2	GCA_000006945.2	Salmonella enterica
GCF_001470915.2	GCA_003719555.1	Salmonella enterica
GCF_001470915.2	GCA_009035925.2	Salmonella enterica
GCF_001470915.2	GCA_002210025.1	Salmonella enterica
GCF_001470915.2	GCA_000818115.1	Salmonella enterica
GCF_001470915.2	GCA_037618855.1	Salmonella enterica
GCF_001470915.2	GCA_004798745.1	Salmonella enterica
GCF_001470915.2	GCA_003878535.2	Salmonella enterica
GCF_001470915.2	GCA_010396085.2	Salmonella enterica
GCF_001470915.2	GCA_003589865.1	Salmonella enterica
GCF_001470915.2	GCA_034493545.1	Salmonella enterica
GCF_001470915.2	GCA_030913615.1	Salmonella enterica
GCF_001470915.2	GCA_016452065.1	Salmonella enterica
GCF_001470915.2	GCA_016846945.1	Salmonella enterica
GCF_001470915.2	GCA_006339875.2	Salmonella enterica
GCF_001470915.2	GCA_001941405.1	Salmonella enterica
GCF_001470915.2	GCA_003856755.1	Salmonella enterica
GCF_001470915.2	GCA_000210855.2	Salmonella enterica
GCF_001470915.2	GCA_030506565.1	Salmonella enterica
GCF_001470915.2	GCA_900477985.1	Salmonella enterica
GCF_001470915.2	GCA_000022165.1	Salmonella enterica
GCF_001470915.2	GCA_005870975.2	Salmonella enterica
GCF_001470915.2	GCA_016452145.1	Salmonella enterica
GCF_001470915.2	GCA_007763575.2	Salmonella enterica
GCF_001470915.2	GCA_003606225.1	Salmonella enterica
GCF_001470915.2	GCA_001409195.1	Salmonella enterica
GCF_001470915.2	GCA_003325215.1	Salmonella enterica
GCF_001470915.2	GCA_020691705.1	Salmonella enterica
GCF_001470915.2	GCA_016454265.1	Salmonella enterica
GCF_001470915.2	GCA_003071545.1	Salmonella enterica
GCF_001470915.2	GCA_002761055.1	Salmonella enterica
GCF_001470915.2	GCA_023518135.1	Salmonella enterica
GCF_003341995.1	GCA_000493675.1	Salmonella enterica
GCF_003341995.1	GCA_900478385.1	Salmonella enterica
GCF_003341995.1	GCA_014217955.1	Salmonella enterica
GCF_003341995.1	GCA_008479505.2	Salmonella enterica
GCF_003341995.1	GCA_000006945.2	Salmonella enterica
GCF_003341995.1	GCA_003719555.1	Salmonella enterica
GCF_003341995.1	GCA_009035925.2	Salmonella enterica
GCF_003341995.1	GCA_002210025.1	Salmonella enterica
GCF_003341995.1	GCA_000818115.1	Salmonella enterica
GCF_003341995.1	GCA_037618855.1	Salmonella enterica
GCF_003341995.1	GCA_004798745.1	Salmonella enterica
GCF_003341995.1	GCA_003878535.2	Salmonella enterica
GCF_003341995.1	GCA_010396085.2	Salmonella enterica
GCF_003341995.1	GCA_003589865.1	Salmonella enterica
GCF_003341995.1	GCA_034493545.1	Salmonella enterica
GCF_003341995.1	GCA_030913615.1	Salmonella enterica
GCF_003341995.1	GCA_016452065.1	Salmonella enterica
GCF_003341995.1	GCA_016846945.1	Salmonella enterica
GCF_003341995.1	GCA_006339875.2	Salmonella enterica
GCF_003341995.1	GCA_001941405.1	Salmonella enterica
GCF_003341995.1	GCA_003856755.1	Salmonella enterica
GCF_003341995.1	GCA_000210855.2	Salmonella enterica
GCF_003341995.1	GCA_030506565.1	Salmonella enterica
GCF_003341995.1	GCA_900477985.1	Salmonella enterica
GCF_003341995.1	GCA_000022165.1	Salmonella enterica
GCF_003341995.1	GCA_005870975.2	Salmonella enterica
GCF_003341995.1	GCA_016452145.1	Salmonella enterica
GCF_003341995.1	GCA_007763575.2	Salmonella enterica
GCF_003341995.1	GCA_003606225.1	Salmonella enterica
GCF_003341995.1	GCA_001409195.1	Salmonella enterica
GCF_003341995.1	GCA_003325215.1	Salmonella enterica
GCF_003341995.1	GCA_020691705.1	Salmonella enterica
GCF_003341995.1	GCA_016454265.1	Salmonella enterica
GCF_003341995.1	GCA_003071545.1	Salmonella enterica
GCF_003341995.1	GCA_002761055.1	Salmonella enterica
GCF_003341995.1	GCA_023518135.1	Salmonella enterica
GCF_003342035.1	GCA_000493675.1	Salmonella enterica
GCF_003342035.1	GCA_900478385.1	Salmonella enterica
GCF_003342035.1	GCA_014217955.1	Salmonella enterica
GCF_003342035.1	GCA_008479505.2	Salmonella enterica
GCF_003342035.1	GCA_000006945.2	Salmonella enterica
GCF_003342035.1	GCA_003719555.1	Salmonella enterica
GCF_003342035.1	GCA_009035925.2	Salmonella enterica
GCF_003342035.1	GCA_002210025.1	Salmonella enterica
GCF_003342035.1	GCA_000818115.1	Salmonella enterica
GCF_003342035.1	GCA_037618855.1	Salmonella enterica
GCF_003342035.1	GCA_004798745.1	Salmonella enterica
GCF_003342035.1	GCA_003878535.2	Salmonella enterica
GCF_003342035.1	GCA_010396085.2	Salmonella enterica
GCF_003342035.1	GCA_003589865.1	Salmonella enterica
GCF_003342035.1	GCA_034493545.1	Salmonella enterica
GCF_003342035.1	GCA_030913615.1	Salmonella enterica
GCF_003342035.1	GCA_016452065.1	Salmonella enterica
GCF_003342035.1	GCA_016846945.1	Salmonella enterica
GCF_003342035.1	GCA_006339875.2	Salmonella enterica
GCF_003342035.1	GCA_001941405.1	Salmonella enterica
GCF_003342035.1	GCA_003856755.1	Salmonella enterica
GCF_003342035.1	GCA_000210855.2	Salmonella enterica
GCF_003342035.1	GCA_030506565.1	Salmonella enterica
GCF_003342035.1	GCA_900477985.1	Salmonella enterica
GCF_003342035.1	GCA_000022165.1	Salmonella enterica
GCF_003342035.1	GCA_005870975.2	Salmonella enterica
GCF_003342035.1	GCA_016452145.1	Salmonella enterica
GCF_003342035.1	GCA_007763575.2	Salmonella enterica
GCF_003342035.1	GCA_003606225.1	Salmonella enterica
GCF_003342035.1	GCA_001409195.1	Salmonella enterica
GCF_003342035.1	GCA_003325215.1	Salmonella enterica
GCF_003342035.1	GCA_020691705.1	Salmonella enterica
GCF_003342035.1	GCA_016454265.1	Salmonella enterica
GCF_003342035.1	GCA_003071545.1	Salmonella enterica
GCF_003342035.1	GCA_002761055.1	Salmonella enterica
GCF_003342035.1	GCA_023518135.1	Salmonella enterica
GCF_001755145.1	GCA_000493675.1	Salmonella enterica
GCF_001755145.1	GCA_900478385.1	Salmonella enterica
GCF_001755145.1	GCA_014217955.1	Salmonella enterica
GCF_001755145.1	GCA_008479505.2	Salmonella enterica
GCF_001755145.1	GCA_000006945.2	Salmonella enterica
GCF_001755145.1	GCA_003719555.1	Salmonella enterica
GCF_001755145.1	GCA_009035925.2	Salmonella enterica
GCF_001755145.1	GCA_002210025.1	Salmonella enterica
GCF_001755145.1	GCA_000818115.1	Salmonella enterica
GCF_001755145.1	GCA_037618855.1	Salmonella enterica
GCF_001755145.1	GCA_004798745.1	Salmonella enterica
GCF_001755145.1	GCA_003878535.2	Salmonella enterica
GCF_001755145.1	GCA_010396085.2	Salmonella enterica
GCF_001755145.1	GCA_003589865.1	Salmonella enterica
GCF_001755145.1	GCA_034493545.1	Salmonella enterica
GCF_001755145.1	GCA_030913615.1	Salmonella enterica
GCF_001755145.1	GCA_016452065.1	Salmonella enterica
GCF_001755145.1	GCA_016846945.1	Salmonella enterica
GCF_001755145.1	GCA_006339875.2	Salmonella enterica
GCF_001755145.1	GCA_001941405.1	Salmonella enterica
GCF_001755145.1	GCA_003856755.1	Salmonella enterica
GCF_001755145.1	GCA_000210855.2	Salmonella enterica
GCF_001755145.1	GCA_030506565.1	Salmonella enterica
GCF_001755145.1	GCA_900477985.1	Salmonella enterica
GCF_001755145.1	GCA_000022165.1	Salmonella enterica
GCF_001755145.1	GCA_005870975.2	Salmonella enterica
GCF_001755145.1	GCA_016452145.1	Salmonella enterica
GCF_001755145.1	GCA_007763575.2	Salmonella enterica
GCF_001755145.1	GCA_003606225.1	Salmonella enterica
GCF_001755145.1	GCA_001409195.1	Salmonella enterica
GCF_001755145.1	GCA_003325215.1	Salmonella enterica
GCF_001755145.1	GCA_020691705.1	Salmonella enterica
GCF_001755145.1	GCA_016454265.1	Salmonella enterica
GCF_001755145.1	GCA_003071545.1	Salmonella enterica
GCF_001755145.1	GCA_002761055.1	Salmonella enterica
GCF_001755145.1	GCA_023518135.1	Salmonella enterica
GCF_000905195.1	GCA_000493675.1	Salmonella enterica
GCF_000905195.1	GCA_900478385.1	Salmonella enterica
GCF_000905195.1	GCA_014217955.1	Salmonella enterica
GCF_000905195.1	GCA_008479505.2	Salmonella enterica
GCF_000905195.1	GCA_000006945.2	Salmonella enterica
GCF_000905195.1	GCA_003719555.1	Salmonella enterica
GCF_000905195.1	GCA_009035925.2	Salmonella enterica
GCF_000905195.1	GCA_002210025.1	Salmonella enterica
GCF_000905195.1	GCA_000818115.1	Salmonella enterica
GCF_000905195.1	GCA_037618855.1	Salmonella enterica
GCF_000905195.1	GCA_004798745.1	Salmonella enterica
GCF_000905195.1	GCA_003878535.2	Salmonella enterica
GCF_000905195.1	GCA_010396085.2	Salmonella enterica
GCF_000905195.1	GCA_003589865.1	Salmonella enterica
GCF_000905195.1	GCA_034493545.1	Salmonella enterica
GCF_000905195.1	GCA_030913615.1	Salmonella enterica
GCF_000905195.1	GCA_016452065.1	Salmonella enterica
GCF_000905195.1	GCA_016846945.1	Salmonella enterica
GCF_000905195.1	GCA_006339875.2	Salmonella enterica
GCF_000905195.1	GCA_001941405.1	Salmonella enterica
GCF_000905195.1	GCA_003856755.1	Salmonella enterica
GCF_000905195.1	GCA_000210855.2	Salmonella enterica
GCF_000905195.1	GCA_030506565.1	Salmonella enterica
GCF_000905195.1	GCA_900477985.1	Salmonella enterica
GCF_000905195.1	GCA_000022165.1	Salmonella enterica
GCF_000905195.1	GCA_005870975.2	Salmonella enterica
GCF_000905195.1	GCA_016452145.1	Salmonella enterica
GCF_000905195.1	GCA_007763575.2	Salmonella enterica
GCF_000905195.1	GCA_003606225.1	Salmonella enterica
GCF_000905195.1	GCA_001409195.1	Salmonella enterica
GCF_000905195.1	GCA_003325215.1	Salmonella enterica
GCF_000905195.1	GCA_020691705.1	Salmonella enterica
GCF_000905195.1	GCA_016454265.1	Salmonella enterica
GCF_000905195.1	GCA_003071545.1	Salmonella enterica
GCF_000905195.1	GCA_002761055.1	Salmonella enterica
GCF_000905195.1	GCA_023518135.1	Salmonella enterica
GCF_003342315.1	GCA_000493675.1	Salmonella enterica
GCF_003342315.1	GCA_900478385.1	Salmonella enterica
GCF_003342315.1	GCA_014217955.1	Salmonella enterica
GCF_003342315.1	GCA_008479505.2	Salmonella enterica
GCF_003342315.1	GCA_000006945.2	Salmonella enterica
GCF_003342315.1	GCA_003719555.1	Salmonella enterica
GCF_003342315.1	GCA_009035925.2	Salmonella enterica
GCF_003342315.1	GCA_002210025.1	Salmonella enterica
GCF_003342315.1	GCA_000818115.1	Salmonella enterica
GCF_003342315.1	GCA_037618855.1	Salmonella enterica
GCF_003342315.1	GCA_004798745.1	Salmonella enterica
GCF_003342315.1	GCA_003878535.2	Salmonella enterica
GCF_003342315.1	GCA_010396085.2	Salmonella enterica
GCF_003342315.1	GCA_003589865.1	Salmonella enterica
GCF_003342315.1	GCA_034493545.1	Salmonella enterica
GCF_003342315.1	GCA_030913615.1	Salmonella enterica
GCF_003342315.1	GCA_016452065.1	Salmonella enterica
GCF_003342315.1	GCA_016846945.1	Salmonella enterica
GCF_003342315.1	GCA_006339875.2	Salmonella enterica
GCF_003342315.1	GCA_001941405.1	Salmonella enterica
GCF_003342315.1	GCA_003856755.1	Salmonella enterica
GCF_003342315.1	GCA_000210855.2	Salmonella enterica
GCF_003342315.1	GCA_030506565.1	Salmonella enterica
GCF_003342315.1	GCA_900477985.1	Salmonella enterica
GCF_003342315.1	GCA_000022165.1	Salmonella enterica
GCF_003342315.1	GCA_005870975.2	Salmonella enterica
GCF_003342315.1	GCA_016452145.1	Salmonella enterica
GCF_003342315.1	GCA_007763575.2	Salmonella enterica
GCF_003342315.1	GCA_003606225.1	Salmonella enterica
GCF_003342315.1	GCA_001409195.1	Salmonella enterica
GCF_003342315.1	GCA_003325215.1	Salmonella enterica
GCF_003342315.1	GCA_020691705.1	Salmonella enterica
GCF_003342315.1	GCA_016454265.1	Salmonella enterica
GCF_003342315.1	GCA_003071545.1	Salmonella enterica
GCF_003342315.1	GCA_002761055.1	Salmonella enterica
GCF_003342315.1	GCA_023518135.1	Salmonella enterica
GCF_000890895.1	GCA_000493675.1	Salmonella enterica
GCF_000890895.1	GCA_900478385.1	Salmonella enterica
GCF_000890895.1	GCA_014217955.1	Salmonella enterica
GCF_000890895.1	GCA_008479505.2	Salmonella enterica
GCF_000890895.1	GCA_000006945.2	Salmonella enterica
GCF_000890895.1	GCA_003719555.1	Salmonella enterica
GCF_000890895.1	GCA_009035925.2	Salmonella enterica
GCF_000890895.1	GCA_002210025.1	Salmonella enterica
GCF_000890895.1	GCA_000818115.1	Salmonella enterica
GCF_000890895.1	GCA_037618855.1	Salmonella enterica
GCF_000890895.1	GCA_004798745.1	Salmonella enterica
GCF_000890895.1	GCA_003878535.2	Salmonella enterica
GCF_000890895.1	GCA_010396085.2	Salmonella enterica
GCF_000890895.1	GCA_003589865.1	Salmonella enterica
GCF_000890895.1	GCA_034493545.1	Salmonella enterica
GCF_000890895.1	GCA_030913615.1	Salmonella enterica
GCF_000890895.1	GCA_016452065.1	Salmonella enterica
GCF_000890895.1	GCA_016846945.1	Salmonella enterica
GCF_000890895.1	GCA_006339875.2	Salmonella enterica
GCF_000890895.1	GCA_001941405.1	Salmonella enterica
GCF_000890895.1	GCA_003856755.1	Salmonella enterica
GCF_000890895.1	GCA_000210855.2	Salmonella enterica
GCF_000890895.1	GCA_030506565.1	Salmonella enterica
GCF_000890895.1	GCA_900477985.1	Salmonella enterica
GCF_000890895.1	GCA_000022165.1	Salmonella enterica
GCF_000890895.1	GCA_005870975.2	Salmonella enterica
GCF_000890895.1	GCA_016452145.1	Salmonella enterica
GCF_000890895.1	GCA_007763575.2	Salmonella enterica
GCF_000890895.1	GCA_003606225.1	Salmonella enterica
GCF_000890895.1	GCA_001409195.1	Salmonella enterica
GCF_000890895.1	GCA_003325215.1	Salmonella enterica
GCF_000890895.1	GCA_020691705.1	Salmonella enterica
GCF_000890895.1	GCA_016454265.1	Salmonella enterica
GCF_000890895.1	GCA_003071545.1	Salmonella enterica
GCF_000890895.1	GCA_002761055.1	Salmonella enterica
GCF_000890895.1	GCA_023518135.1	Salmonella enterica
GCF_003328965.1	GCA_000493675.1	Salmonella enterica
GCF_003328965.1	GCA_900478385.1	Salmonella enterica
GCF_003328965.1	GCA_014217955.1	Salmonella enterica
GCF_003328965.1	GCA_008479505.2	Salmonella enterica
GCF_003328965.1	GCA_000006945.2	Salmonella enterica
GCF_003328965.1	GCA_003719555.1	Salmonella enterica
GCF_003328965.1	GCA_009035925.2	Salmonella enterica
GCF_003328965.1	GCA_002210025.1	Salmonella enterica
GCF_003328965.1	GCA_000818115.1	Salmonella enterica
GCF_003328965.1	GCA_037618855.1	Salmonella enterica
GCF_003328965.1	GCA_004798745.1	Salmonella enterica
GCF_003328965.1	GCA_003878535.2	Salmonella enterica
GCF_003328965.1	GCA_010396085.2	Salmonella enterica
GCF_003328965.1	GCA_003589865.1	Salmonella enterica
GCF_003328965.1	GCA_034493545.1	Salmonella enterica
GCF_003328965.1	GCA_030913615.1	Salmonella enterica
GCF_003328965.1	GCA_016452065.1	Salmonella enterica
GCF_003328965.1	GCA_016846945.1	Salmonella enterica
GCF_003328965.1	GCA_006339875.2	Salmonella enterica
GCF_003328965.1	GCA_001941405.1	Salmonella enterica
GCF_003328965.1	GCA_003856755.1	Salmonella enterica
GCF_003328965.1	GCA_000210855.2	Salmonella enterica
GCF_003328965.1	GCA_030506565.1	Salmonella enterica
GCF_003328965.1	GCA_900477985.1	Salmonella enterica
GCF_003328965.1	GCA_000022165.1	Salmonella enterica
GCF_003328965.1	GCA_005870975.2	Salmonella enterica
GCF_003328965.1	GCA_016452145.1	Salmonella enterica
GCF_003328965.1	GCA_007763575.2	Salmonella enterica
GCF_003328965.1	GCA_003606225.1	Salmonella enterica
GCF_003328965.1	GCA_001409195.1	Salmonella enterica
GCF_003328965.1	GCA_003325215.1	Salmonella enterica
GCF_003328965.1	GCA_020691705.1	Salmonella enterica
GCF_003328965.1	GCA_016454265.1	Salmonella enterica
GCF_003328965.1	GCA_003071545.1	Salmonella enterica
GCF_003328965.1	GCA_002761055.1	Salmonella enterica
GCF_003328965.1	GCA_023518135.1	Salmonella enterica
GCF_000846745.1	GCA_000493675.1	Salmonella enterica
GCF_000846745.1	GCA_900478385.1	Salmonella enterica
GCF_000846745.1	GCA_014217955.1	Salmonella enterica
GCF_000846745.1	GCA_008479505.2	Salmonella enterica
GCF_000846745.1	GCA_000006945.2	Salmonella enterica
GCF_000846745.1	GCA_003719555.1	Salmonella enterica
GCF_000846745.1	GCA_009035925.2	Salmonella enterica
GCF_000846745.1	GCA_002210025.1	Salmonella enterica
GCF_000846745.1	GCA_000818115.1	Salmonella enterica
GCF_000846745.1	GCA_037618855.1	Salmonella enterica
GCF_000846745.1	GCA_004798745.1	Salmonella enterica
GCF_000846745.1	GCA_003878535.2	Salmonella enterica
GCF_000846745.1	GCA_010396085.2	Salmonella enterica
GCF_000846745.1	GCA_003589865.1	Salmonella enterica
GCF_000846745.1	GCA_034493545.1	Salmonella enterica
GCF_000846745.1	GCA_030913615.1	Salmonella enterica
GCF_000846745.1	GCA_016452065.1	Salmonella enterica
GCF_000846745.1	GCA_016846945.1	Salmonella enterica
GCF_000846745.1	GCA_006339875.2	Salmonella enterica
GCF_000846745.1	GCA_001941405.1	Salmonella enterica
GCF_000846745.1	GCA_003856755.1	Salmonella enterica
GCF_000846745.1	GCA_000210855.2	Salmonella enterica
GCF_000846745.1	GCA_030506565.1	Salmonella enterica
GCF_000846745.1	GCA_900477985.1	Salmonella enterica
GCF_000846745.1	GCA_000022165.1	Salmonella enterica
GCF_000846745.1	GCA_005870975.2	Salmonella enterica
GCF_000846745.1	GCA_016452145.1	Salmonella enterica
GCF_000846745.1	GCA_007763575.2	Salmonella enterica
GCF_000846745.1	GCA_003606225.1	Salmonella enterica
GCF_000846745.1	GCA_001409195.1	Salmonella enterica
GCF_000846745.1	GCA_003325215.1	Salmonella enterica
GCF_000846745.1	GCA_020691705.1	Salmonella enterica
GCF_000846745.1	GCA_016454265.1	Salmonella enterica
GCF_000846745.1	GCA_003071545.1	Salmonella enterica
GCF_000846745.1	GCA_002761055.1	Salmonella enterica
GCF_000846745.1	GCA_023518135.1	Salmonella enterica
GCF_000882655.1	GCA_000493675.1	Salmonella enterica
GCF_000882655.1	GCA_900478385.1	Salmonella enterica
GCF_000882655.1	GCA_014217955.1	Salmonella enterica
GCF_000882655.1	GCA_008479505.2	Salmonella enterica
GCF_000882655.1	GCA_000006945.2	Salmonella enterica
GCF_000882655.1	GCA_003719555.1	Salmonella enterica
GCF_000882655.1	GCA_009035925.2	Salmonella enterica
GCF_000882655.1	GCA_002210025.1	Salmonella enterica
GCF_000882655.1	GCA_000818115.1	Salmonella enterica
GCF_000882655.1	GCA_037618855.1	Salmonella enterica
GCF_000882655.1	GCA_004798745.1	Salmonella enterica
GCF_000882655.1	GCA_003878535.2	Salmonella enterica
